amount0,amount1,amountUSD,id,sqrtPriceX96,tick,timestamp,timestamp_1,liquidity,token0Price,token1Price,sqrtPrice,open,close,datetime
-321751.0737,104.1270422,322276.3614,0x10091ab6c7b0947292a49bd4325a15ebcde99f28f0daecb18fa1ff9e03b33223#170354,1.42333E+33,195933,1629303513,18-08-2021 16:18,2.26269E+19,3120.688137,0.000320442,1.41826E+33,3104.799106,3120.688137,18-08-2021 21:48
-1199948.943,388.8042745,1202327.99,0x9cbbafe2f6c7c6c075a91e286e97548aa20d11106220c985faeea5822984d87e#170355,1.42468E+33,195952,1629303513,18-08-2021 16:18,2.26269E+19,3120.688137,0.000320442,1.41826E+33,3104.799106,3120.688137,18-08-2021 21:48
-6063.015838,1.966404666,6072.152375,0x25f9a0a9141a6fd87598d74cc660b0813365a75836a3899c49b09c4ae323642e#170356,1.42469E+33,195952,1629303539,18-08-2021 16:18,2.26269E+19,3120.688137,0.000320442,1.41826E+33,3104.799106,3120.688137,18-08-2021 21:48
1945520.799,-626.2441987,1941110.22,0xaa36743afdbe9f8d40aaad1d55b5f8e7d5a7b0cff1e47c3513abab35e15b2d51#170357,1.4225E+33,195921,1629304373,18-08-2021 16:32,2.26269E+19,3120.688137,0.000320442,1.41826E+33,3104.799106,3120.688137,18-08-2021 22:02
692399.9786,-222.4120731,691172.4664,0x40866d3bf17b076c3e7371171ac9957105d09bb76e92854db56b77be81897c23#170360,1.42172E+33,195910,1629304794,18-08-2021 16:39,2.26269E+19,3120.688137,0.000320442,1.41826E+33,3104.799106,3120.688137,18-08-2021 22:09
1479391.334,-473.6966713,1476312.28,0x434643292a8d353fc71d2ecd2c3ed52cae2850ac5fd0dce224deda47d5335bef#170362,1.41902E+33,195872,1629305254,18-08-2021 16:47,2.26269E+19,3120.688137,0.000320442,1.41826E+33,3104.799106,3120.688137,18-08-2021 22:17
932094.5933,-299.0223832,930354.3807,0x5e28fb386cc1abfc69b785f08c2e1697deeefc64c13442e22b1607319d0f4389#170361,1.42067E+33,195895,1629305254,18-08-2021 16:47,2.26269E+19,3120.688137,0.000320442,1.41826E+33,3104.799106,3120.688137,18-08-2021 22:17
-413280.3908,133.0169378,413969.9193,0xceacc61aa93fc0520e7133d964208df67d394bc415ece012b43d6db58af795fb#170363,1.41948E+33,195879,1629305299,18-08-2021 16:48,2.26269E+19,3120.688137,0.000320442,1.41826E+33,3104.799106,3120.688137,18-08-2021 22:18
804508.1649,-257.3057191,803047.1632,0x93b9c34087c955690cb2659f435da2e624fa5471840f7bf5ecdd1a0166d58af5#170364,1.41858E+33,195866,1629305395,18-08-2021 16:49,2.26269E+19,3120.688137,0.000320442,1.41826E+33,3104.799106,3120.688137,18-08-2021 22:19
290480.0808,-92.8240559,290011.2235,0xa3fa9800b924dd4170ef913c215df8c2eb10955bfc4395db529ffa93a3cf3128#170365,1.41826E+33,195861,1629305399,18-08-2021 16:49,2.26269E+19,3120.688137,0.000320442,1.41826E+33,3104.799106,3120.688137,18-08-2021 22:19
-127214.3912,40.89165171,127412.2418,0x94579e6ec2263dcc7385b73431dabbc5080dadb69fbf63f053628185261a9566#170368,1.4184E+33,195863,1629306358,18-08-2021 17:05,2.25104E+19,3110.423022,0.0003215,1.42059E+33,3120.056763,3110.423022,18-08-2021 22:35
-133146.3289,42.8072702,133353.7209,0x397c5a0e520a6013966e5352bfaa738defdd8dfe47e46b07ad82dec84b255666#170369,1.41855E+33,195866,1629306389,18-08-2021 17:06,2.25104E+19,3110.423022,0.0003215,1.42059E+33,3120.056763,3110.423022,18-08-2021 22:36
-132604.7013,42.64214657,132811.2217,0xcb3dece593c541b98933e64d6c8206c237ba124e6a2b43a6ca62d307e902da9c#170370,1.4187E+33,195868,1629306405,18-08-2021 17:06,2.25104E+19,3110.423022,0.0003215,1.42059E+33,3120.056763,3110.423022,18-08-2021 22:36
-146595.8473,47.15179835,146824.977,0xe879d293ce7b5f675964b82a9ae8ced5c3c7865523c83a2d9cc8ed04274a079d#170371,1.41886E+33,195870,1629306446,18-08-2021 17:07,2.25104E+19,3110.423022,0.0003215,1.42059E+33,3120.056763,3110.423022,18-08-2021 22:37
-290912.1646,93.60297401,291383.6195,0xb862d455037ad1a931fde3d323e6c96cd06394293c29284a3688eced0d739f65#170372,1.41919E+33,195875,1629306448,18-08-2021 17:07,2.25104E+19,3110.423022,0.0003215,1.42059E+33,3120.056763,3110.423022,18-08-2021 22:37
-484.632329,0.155969917,485.3615587,0x54be8eba6a97420b9bbc91bf5192459872b7898a2e60d32670250bc97fa8a4d9#170373,1.41919E+33,195875,1629306700,18-08-2021 17:11,2.25104E+19,3110.423022,0.0003215,1.42059E+33,3120.056763,3110.423022,18-08-2021 22:41
-256456.0324,82.55249109,256868.1263,0x2229a0c2d452cdcaafae56abed0dafbaf9204d5d2d2d788c6a20aa4ea265f8a9#170375,1.41948E+33,195879,1629307406,18-08-2021 17:23,2.25104E+19,3110.423022,0.0003215,1.42059E+33,3120.056763,3110.423022,18-08-2021 22:53
-1231.765919,0.396583382,1233.619733,0xa4fd51be313c16f79ea2ce17cdd60d4f947b5b599c24ff8fa9daced042280c7b#170376,1.41948E+33,195879,1629307586,18-08-2021 17:26,2.25104E+19,3110.423022,0.0003215,1.42059E+33,3120.056763,3110.423022,18-08-2021 22:56
-1076.081745,0.346459432,1077.701187,0xc09e0745d5e1b4ac6542cc76e5f465505983790e393018b3e7b5db899f9fca0d#170377,1.41949E+33,195879,1629307586,18-08-2021 17:26,2.25104E+19,3110.423022,0.0003215,1.42059E+33,3120.056763,3110.423022,18-08-2021 22:56
-6529.899645,2.102404423,6539.740987,0xd03e3351dcd93b96093576e424d9a7224a202e768d5475ee264fcabedc82acdf#170378,1.41949E+33,195879,1629307586,18-08-2021 17:26,2.25104E+19,3110.423022,0.0003215,1.42059E+33,3120.056763,3110.423022,18-08-2021 22:56
-80.008074,0.02576,80.12845009,0xc908390018b856e21195dfb5ec5e999321032a44fb35863152f0510acadf16b2#170380,1.41949E+33,195879,1629307612,18-08-2021 17:26,2.25104E+19,3110.423022,0.0003215,1.42059E+33,3120.056763,3110.423022,18-08-2021 22:56
-112.09707,0.036091619,112.2657269,0xba6af8f56c3d24443e07c649128977dc91628b795c5b12b6099c18ece2997e13#170381,1.41949E+33,195879,1629307618,18-08-2021 17:26,2.25104E+19,3110.423022,0.0003215,1.42059E+33,3120.056763,3110.423022,18-08-2021 22:56
-283646.5837,91.34562664,284105.4556,0xd3628f21be6d0308dba2806e1f315cab904f39feb16b6633bf7578be3fde5b70#170382,1.41981E+33,195883,1629307907,18-08-2021 17:31,2.25104E+19,3110.423022,0.0003215,1.42059E+33,3120.056763,3110.423022,18-08-2021 23:01
-106.564093,0.034325683,106.7244249,0x8c88ad15ada0c8cd6a09e5d72087ddd115844f566ff0554ce5f97469f85575b0#170383,1.41981E+33,195883,1629308037,18-08-2021 17:33,2.25104E+19,3110.423022,0.0003215,1.42059E+33,3120.056763,3110.423022,18-08-2021 23:03
28.432796,-0.009103705,28.39014618,0x2f26ef942fc41a1987bd56d52c7e8c5e786017766c2dad5325d843ab0635c82d#170384,1.41981E+33,195883,1629308150,18-08-2021 17:35,2.25104E+19,3110.423022,0.0003215,1.42059E+33,3120.056763,3110.423022,18-08-2021 23:05
-680070.605,219.1782779,681278.5313,0xe7485e222ed108a13df8bfb0344d855b7c9572fcbd18ccf15afe47f5b2c5c83b#170385,1.42058E+33,195894,1629308343,18-08-2021 17:39,2.25104E+19,3110.423022,0.0003215,1.42059E+33,3120.056763,3110.423022,18-08-2021 23:09
-6559.891348,2.1153275,6569.777984,0x6316861209b7af8f4a795e67475d0c2faa12f19448fbdba99c9b5c3e9565da64#170386,1.42059E+33,195894,1629308440,18-08-2021 17:40,2.25104E+19,3110.423022,0.0003215,1.42059E+33,3120.056763,3110.423022,18-08-2021 23:10
-3101.099413,1,3105.768901,0xcbea9687e45669981d3f83bb3d8b96c3a59d72de3dcef13bf9f4b0e9478ebd7c#170387,1.42059E+33,195894,1629308540,18-08-2021 17:42,2.25104E+19,3110.423022,0.0003215,1.42059E+33,3120.056763,3110.423022,18-08-2021 23:12
480478.9298,-153.9515449,479666.6797,0x934a3a3a02cad0b3f162e19a0ad8f04397a4fd3d7c9b5ad1cc045deae5edc52c#170395,1.42005E+33,195887,1629309910,18-08-2021 18:05,2.24678E+19,3068.275929,0.000325916,1.43032E+33,3112.801673,3068.275929,18-08-2021 23:35
4006,-1.28307862,3999.984637,0x38c55473fca468d523f73d584c656bd815bc84c01c345b468244d3962c47d96f#170396,1.42005E+33,195887,1629310159,18-08-2021 18:09,2.24678E+19,3068.275929,0.000325916,1.43032E+33,3112.801673,3068.275929,18-08-2021 23:39
-972391.443,313.5658698,974233.0134,0x09f75fd89cd00089c2a1d6a5031693ae659bf38c5fbb1623f5e469a220325bcd#170397,1.42115E+33,195902,1629310271,18-08-2021 18:11,2.24678E+19,3068.275929,0.000325916,1.43032E+33,3112.801673,3068.275929,18-08-2021 23:41
-319012.8803,102.9778524,319533.6549,0xa27396befdd459bf3717dcb6ef3b0c46dc14fae786cc255eeb3d1301a88516f8#170398,1.42151E+33,195907,1629310307,18-08-2021 18:11,2.24678E+19,3068.275929,0.000325916,1.43032E+33,3112.801673,3068.275929,18-08-2021 23:41
-805.242473,0.26,806.4542313,0x8d9108a4d3f7c23c19ffd50ff60c599c1d820a81e42be862ec84f38d788e1493#170399,1.42151E+33,195907,1629310321,18-08-2021 18:12,2.24678E+19,3068.275929,0.000325916,1.43032E+33,3112.801673,3068.275929,18-08-2021 23:42
-1121663.364,362.4926697,1123855.958,0x002fbff8cbd594564e8684cb9fe3ea53915d55de77647568232ee67f7834694d#170400,1.42279E+33,195925,1629310332,18-08-2021 18:12,2.24678E+19,3068.275929,0.000325916,1.43032E+33,3112.801673,3068.275929,18-08-2021 23:42
-1577825.771,511.0157825,1581200.242,0x5db75097e0e8f2415e9ca7c9dad4484b7eae63767410358b9aaac8ed8ab8af03#170401,1.42459E+33,195951,1629310332,18-08-2021 18:12,2.24678E+19,3068.275929,0.000325916,1.43032E+33,3112.801673,3068.275929,18-08-2021 23:42
-500500.7974,162.369,501354.5311,0x248bd2c3b656a1e2bffeea2daf199983cbe8374adf4a87d5bf7f99d637442033#170402,1.42516E+33,195959,1629310410,18-08-2021 18:13,2.24678E+19,3068.275929,0.000325916,1.43032E+33,3112.801673,3068.275929,18-08-2021 23:43
-1191193.777,386.9647192,1193558.956,0x997973ed9d8f087d3befc2bb6deff2aac4b6f841e76a181c66447f26d7b5841a#170403,1.42653E+33,195978,1629310474,18-08-2021 18:14,2.24678E+19,3068.275929,0.000325916,1.43032E+33,3112.801673,3068.275929,18-08-2021 23:44
-24473.19841,7.958015256,24510.26063,0x525409ad1b73abf0af7ac21c237bbc5915a76bf3563852f99e9b2207d3098dab#170404,1.42655E+33,195978,1629310548,18-08-2021 18:15,2.24678E+19,3068.275929,0.000325916,1.43032E+33,3112.801673,3068.275929,18-08-2021 23:45
-207667.104,67.5402963,207996.967,0x1d51bf475f2685f5b0718544f040c62f92776c7492944d986a5ffe09fd9db9d6#170405,1.42679E+33,195981,1629310847,18-08-2021 18:20,2.24678E+19,3068.275929,0.000325916,1.43032E+33,3112.801673,3068.275929,18-08-2021 23:50
-193211.701,62.85921404,193517.4766,0x7259d03f410fedd4abf07d49004b90b673ead28af9b1ebd25bf0d96dd7323a98#170406,1.42702E+33,195985,1629310935,18-08-2021 18:22,2.24678E+19,3068.275929,0.000325916,1.43032E+33,3112.801673,3068.275929,18-08-2021 23:52
-356109.7761,115.9075351,356696.8103,0x268cc6d516665fe1b54a56c305f5193d2bae8a7ef114749695c79ab3d9d3f0b0#170407,1.42743E+33,195990,1629310943,18-08-2021 18:22,2.24678E+19,3068.275929,0.000325916,1.43032E+33,3112.801673,3068.275929,18-08-2021 23:52
-6336.293977,2.062955933,6345.843247,0x2c624560b2d0776a32ec63f70ade4c5792f67e1fc7a791735c118582061cc719#170408,1.42743E+33,195990,1629310943,18-08-2021 18:22,2.24678E+19,3068.275929,0.000325916,1.43032E+33,3112.801673,3068.275929,18-08-2021 23:52
-31228.7331,10.16768654,31276.11138,0x80bf95c3e17b39484146ee76e7ce1ae836c3c0c22037539e430a2d7cc6964016#170409,1.42747E+33,195991,1629310969,18-08-2021 18:22,2.24678E+19,3068.275929,0.000325916,1.43032E+33,3112.801673,3068.275929,18-08-2021 23:52
-357455.6549,116.4195827,358045.1186,0x58494e8d8faffc9af621cb8675de7e7b44134b8f290253fbfc38dfe1faed7154#170410,1.42788E+33,195997,1629310992,18-08-2021 18:23,2.24678E+19,3068.275929,0.000325916,1.43032E+33,3112.801673,3068.275929,18-08-2021 23:53
-2387.296304,0.777743123,2390.890329,0xde5e4f1885124107980652ef64618b97154e27a2d2f0148f97dc5e43f69ccd77#170411,1.42788E+33,195997,1629311120,18-08-2021 18:25,2.24678E+19,3068.275929,0.000325916,1.43032E+33,3112.801673,3068.275929,18-08-2021 23:55
-1017.795536,0.33158249,1019.327242,0x9f41b68184c0f2e6a4351a9f4b4490ca13afd6ff96d831976dbd61bd4373a8b8#170412,1.42788E+33,195997,1629311563,18-08-2021 18:32,2.24678E+19,3068.275929,0.000325916,1.43032E+33,3112.801673,3068.275929,19-08-2021 00:02
610.234213,-0.197614159,609.3187123,0x1d202841aad7cf2f325e2041cf1e0268fc1ce1c7ec109032109a07c3688c2838#170413,1.42788E+33,195997,1629311923,18-08-2021 18:38,2.24678E+19,3068.275929,0.000325916,1.43032E+33,3112.801673,3068.275929,19-08-2021 00:08
14539.67525,-4.708373686,14517.78102,0x1ece37f54f9f716a837bfa1ca2edff476c1958066087c9d3d1f700cd38befc82#170414,1.42787E+33,195996,1629311976,18-08-2021 18:39,2.24678E+19,3068.275929,0.000325916,1.43032E+33,3112.801673,3068.275929,19-08-2021 00:09
-216978.5936,70.69906977,217324.0811,0xefd4a07483d074c67933fab3565bc1aca22d6987929dbf54cfb5f81b733a9b7d#170416,1.42812E+33,196000,1629312596,18-08-2021 18:49,2.24678E+19,3068.275929,0.000325916,1.43032E+33,3112.801673,3068.275929,19-08-2021 00:19
-408997.275,133.3326388,409680.2911,0xbc28a74734af53ec40c3f787485ea78c50c61253155d0bba85c5e34f9ca61307#170417,1.42859E+33,196007,1629312847,18-08-2021 18:54,2.24678E+19,3068.275929,0.000325916,1.43032E+33,3112.801673,3068.275929,19-08-2021 00:24
-459.783662,0.15,460.4754984,0x9bf933fa5dd500d5d06cb12e05b63713dc743b486ab88e4266d5db1cd2a17db8#170419,1.42888E+33,196011,1629312993,18-08-2021 18:56,2.24678E+19,3068.275929,0.000325916,1.43032E+33,3112.801673,3068.275929,19-08-2021 00:26
-254350.5922,82.96237897,254759.4442,0xd49279d12e8825c5e2e60b679cc3dee16a415b1866aca77d751483db7a3b0611#170418,1.42888E+33,196011,1629312993,18-08-2021 18:56,2.24678E+19,3068.275929,0.000325916,1.43032E+33,3112.801673,3068.275929,19-08-2021 00:26
-243986.0926,79.61381979,244377.2658,0x94af80506808b8a641d404a7a01ba078ccc2d0a9d9b16237536882279043b925#170420,1.42916E+33,196015,1629313013,18-08-2021 18:56,2.24678E+19,3068.275929,0.000325916,1.43032E+33,3112.801673,3068.275929,19-08-2021 00:26
-248749.4646,81.20041331,249148.7593,0xf699b18d9deeb4fcdc95f66c7b0f330a07ec576c3b8efc812aea4ab063ff825e#170421,1.42945E+33,196019,1629313039,18-08-2021 18:57,2.24678E+19,3068.275929,0.000325916,1.43032E+33,3112.801673,3068.275929,19-08-2021 00:27
-114825.9097,37.50619743,115004.0172,0x1bf259cb631cd3bef325e3e873636a649164b3a8d6112d9f634038a3ea6a0de5#170423,1.42981E+33,196024,1629313050,18-08-2021 18:57,2.24678E+19,3068.275929,0.000325916,1.43032E+33,3112.801673,3068.275929,19-08-2021 00:27
-198655.7295,64.87152387,198970.6066,0xadcb5bbd653e80156fa10afbf63269958ea4d421978830777cf6b3c910a95735#170422,1.42968E+33,196022,1629313050,18-08-2021 18:57,2.24678E+19,3068.275929,0.000325916,1.43032E+33,3112.801673,3068.275929,19-08-2021 00:27
-151512.4996,49.5,151749.7688,0x7a868ea5b3e2c36ad719fbe566f7da28fc5356b383af643e88235ac45cde3352#170424,1.42999E+33,196026,1629313123,18-08-2021 18:58,2.24678E+19,3068.275929,0.000325916,1.43032E+33,3112.801673,3068.275929,19-08-2021 00:28
-285136.5299,93.18865967,285598.5254,0x6a19d704d8dd98f95b03e1f351da8a72310dc40db3f53b265b1c7f9ae96fa4d4#170425,1.43032E+33,196031,1629313173,18-08-2021 18:59,2.24678E+19,3068.275929,0.000325916,1.43032E+33,3112.801673,3068.275929,19-08-2021 00:29
-90392.09788,29.6,90531.41379,0x0305e538445c89674929391ee67f616b75129247a585bc293efdeef38ecdbf52#170427,1.43161E+33,196049,1629314066,18-08-2021 19:14,2.23034E+19,3034.427885,0.000329551,1.43827E+33,3063.200328,3034.427885,19-08-2021 00:44
-1022257.874,334.4493834,1024220.433,0x3de3a9e23a21fd98ddcf0752698da93cb8fad396a7651ec86df5bba0eb150416#170426,1.4315E+33,196047,1629314066,18-08-2021 19:14,2.23034E+19,3034.427885,0.000329551,1.43827E+33,3063.200328,3034.427885,19-08-2021 00:44
-660687.6032,216.4819702,661859.0655,0x2c2a97f93cae9cf2bee79b23b136a872e0a60a75cce9d07d0b7219d36745bc8c#170429,1.43237E+33,196060,1629314298,18-08-2021 19:18,2.23034E+19,3034.427885,0.000329551,1.43827E+33,3063.200328,3034.427885,19-08-2021 00:48
-304954.1388,100,305450.7608,0x483ee723bf47570d55aa9508449d9cb4f95d0ec30f474baf3f59866d66a94962#170430,1.43273E+33,196064,1629314327,18-08-2021 19:18,2.23034E+19,3034.427885,0.000329551,1.43827E+33,3063.200328,3034.427885,19-08-2021 00:48
-203625.9854,66.8001971,203949.2061,0x22ee703a279aacbf7de6fab918138d5a0f9c8c15a4a2ad50bb798a5efaef22d8#170431,1.43296E+33,196068,1629314364,18-08-2021 19:19,2.23034E+19,3034.427885,0.000329551,1.43827E+33,3063.200328,3034.427885,19-08-2021 00:49
-198756.4041,65.22399383,199071.5042,0x25d6629a59ea63b48329b7ff6eb11cf112d5870ed62bcb1696104dd145625d01#170432,1.4332E+33,196071,1629314401,18-08-2021 19:20,2.23034E+19,3034.427885,0.000329551,1.43827E+33,3063.200328,3034.427885,19-08-2021 00:50
3119.592376,-1.017755207,3114.909064,0x2a768477d0943ad1612de3970e7924ee41eeae353984247fbce31f637b7f7bcf#170433,1.43319E+33,196071,1629314421,18-08-2021 19:20,2.23034E+19,3034.427885,0.000329551,1.43827E+33,3063.200328,3034.427885,19-08-2021 00:50
-230590.6446,75.69670661,230959.2032,0x26b9cfe8d6cf46fe29ec042b84d073ddfcde534e1d02fcf43798912513e4bceb#170436,1.43346E+33,196075,1629314447,18-08-2021 19:20,2.23034E+19,3034.427885,0.000329551,1.43827E+33,3063.200328,3034.427885,19-08-2021 00:50
-300591.9864,98.71879462,301080.9992,0x4471d55d268c12f48a2265df8d30dfae8f8e4c1953b3a20376749e064d64e48a#170437,1.43381E+33,196080,1629314584,18-08-2021 19:23,2.23034E+19,3034.427885,0.000329551,1.43827E+33,3063.200328,3034.427885,19-08-2021 00:53
-242658.6793,79.72783715,243047.8029,0xb581cb96af5db3a127c0ba36b33a5e4153436bf270ecfa49e683530f775152a7#170438,1.43409E+33,196084,1629314584,18-08-2021 19:23,2.23034E+19,3034.427885,0.000329551,1.43827E+33,3063.200328,3034.427885,19-08-2021 00:53
-132704.4922,43.62585412,132911.3395,0xba4202f6b2f0ca4199b81232ec34ae868f207d4f40426e9941c55fa221eb08f9#170440,1.43443E+33,196088,1629314620,18-08-2021 19:23,2.23034E+19,3034.427885,0.000329551,1.43827E+33,3063.200328,3034.427885,19-08-2021 00:53
