token0Price,token1Price,datetime,,,,,,,,,
3130.168896,0.000319472,10-08-2021 17:13,,,,,,,,,
3130.168896,0.000319472,10-08-2021 17:14,,,,,,,,,
3130.168896,0.000319472,10-08-2021 17:14,,,,,,,,,
3130.168896,0.000319472,10-08-2021 17:15,,,,,,,,,
3185.580218,0.000313915,10-08-2021 17:33,,,,,,,,,
3185.580218,0.000313915,10-08-2021 17:33,,,,,,,,,
3185.580218,0.000313915,10-08-2021 17:34,,,,,,,,,
3185.580218,0.000313915,10-08-2021 17:40,,,,,,,,,
3185.580218,0.000313915,10-08-2021 17:44,,,,,,,,,
3185.580218,0.000313915,10-08-2021 17:45,,,,,,,,,
3185.580218,0.000313915,10-08-2021 17:45,,,,,,,,,
3185.580218,0.000313915,10-08-2021 17:46,,,,,,,,,
3185.580218,0.000313915,10-08-2021 17:47,,,,,,,,,
3185.580218,0.000313915,10-08-2021 17:47,,,,,,,,,
3185.580218,0.000313915,10-08-2021 17:47,,,,,,,,,
3185.580218,0.000313915,10-08-2021 17:48,,,,,,,,,
3185.580218,0.000313915,10-08-2021 17:48,,,,,,,,,
3185.580218,0.000313915,10-08-2021 17:49,,,,,,,,,
3185.580218,0.000313915,10-08-2021 17:49,,,,,,,,,
3185.580218,0.000313915,10-08-2021 17:51,,,,,,,,,
3185.580218,0.000313915,10-08-2021 17:51,,,,,,,,,
3185.580218,0.000313915,10-08-2021 17:51,,,,,,,,,
3185.580218,0.000313915,10-08-2021 17:51,,,,,,,,,
3185.580218,0.000313915,10-08-2021 17:51,,,,,,,,,
3185.580218,0.000313915,10-08-2021 17:52,,,,,,,,,
3185.580218,0.000313915,10-08-2021 17:53,,,,,,,,,
3185.580218,0.000313915,10-08-2021 17:56,,,,,,,,,
3185.580218,0.000313915,10-08-2021 17:58,,,,,,,,,
3185.580218,0.000313915,10-08-2021 17:59,,,,,,,,,
3185.580218,0.000313915,10-08-2021 17:59,,,,,,,,,
3185.580218,0.000313915,10-08-2021 18:01,,,,,,,,,
3185.580218,0.000313915,10-08-2021 18:09,,,,,,,,,
3185.580218,0.000313915,10-08-2021 18:09,,,,,,,,,
3185.580218,0.000313915,10-08-2021 18:10,,,,,,,,,
3185.580218,0.000313915,10-08-2021 18:10,,,,,,,,,
3185.580218,0.000313915,10-08-2021 18:10,,,,,,,,,
3185.580218,0.000313915,10-08-2021 18:26,,,,,,,,,
3185.580218,0.000313915,10-08-2021 18:26,,,,,,,,,
3185.580218,0.000313915,10-08-2021 18:27,,,,,,,,,
3185.580218,0.000313915,10-08-2021 18:27,,,,,,,,,
3185.580218,0.000313915,10-08-2021 18:27,,,,,,,,,
3185.580218,0.000313915,10-08-2021 18:27,,,,,,,,,
3185.580218,0.000313915,10-08-2021 18:28,,,,,,,,,
3185.580218,0.000313915,10-08-2021 18:28,,,,,,,,,
3185.580218,0.000313915,10-08-2021 18:28,,,,,,,,,
3185.580218,0.000313915,10-08-2021 18:28,,,,,,,,,
3185.580218,0.000313915,10-08-2021 18:28,,,,,,,,,
3185.580218,0.000313915,10-08-2021 18:29,,,,,,,,,
3163.109764,0.000316145,10-08-2021 18:31,,,,,,,,,
3163.109764,0.000316145,10-08-2021 18:38,,,,,,,,,
3163.109764,0.000316145,10-08-2021 18:39,,,,,,,,,
